donation_id,donor_id,donation_date,donation_type,donation_amount,payment_method_x,campaign,name,age_group,gender,email,country,newsletter_opt_in,payment_method_y,referral_channel,sector
DON009085,238a181f-9567-41e5-9e1c-b49f7b528423,2025-05-23,One-time,64.57,Bank Transfer,Rescue Orphaned Gorillas,Joseph Young,50-65,Male,joseph.young@example.com,Germany,True,Bank Transfer,Newsletter,Environment
DON009086,546346a9-eb44-43c0-bf94-560948e927c9,2023-10-13,One-time,100.97,Bank Transfer,Rescue Orphaned Gorillas,Taylor Tran,50-65,Female,taylor.tran@example.com,France,False,Bank Transfer,Social Media,Government
DON009087,ec489fc0-7509-45a8-a0a0-fb8155290aa6,2024-03-21,One-time,75.32,Bank Transfer,Defend the Great Apes,Jennifer Patrick,30-49,Female,jennifer.patrick@example.com,Finland,True,Bank Transfer,Social Media,Technology
DON009088,61215c16-5347-4665-8fd0-d6fb23e00362,2025-01-19,One-time,23.82,Credit Card,Rescue Orphaned Gorillas,Paula Saunders,18-29,Female,paula.saunders@example.com,Canada,False,Credit Card,Online advertising,Pharmaceuticals
DON009089,fa2a79c7-3e05-43e6-b083-03409fd5d93e,2023-07-24,One-time,44.82,Paypal,Rescue Orphaned Gorillas,Jerry Ferguson,18-29,Male,jerry.ferguson@example.com,France,True,Paypal,Word of mouth,Science & Research
DON009090,6ef294de-84f3-4e77-b8e5-a4c397662b42,2023-09-16,One-time,80.94,Bank Transfer,Defend the Great Apes,Rodney Avila,30-49,Other,rodney.avila@example.com,Brazil,True,Bank Transfer,Website,Nonprofit
DON009091,e0b326d7-052f-4bb7-88a1-47c04bfcf513,2025-04-08,Recurring,11.38,Credit Card,Rescue Orphaned Gorillas,Scott Thompson,50-65,Male,scott.thompson@example.com,Germany,False,Credit Card,Website,Healthcare
DON009092,e0b326d7-052f-4bb7-88a1-47c04bfcf513,2024-04-13,Recurring,39.44,Credit Card,Reforest the Sanctuary,Scott Thompson,50-65,Male,scott.thompson@example.com,Germany,False,Credit Card,Website,Healthcare
DON009093,e0b326d7-052f-4bb7-88a1-47c04bfcf513,2024-04-05,Recurring,54.03,Credit Card,Reforest the Sanctuary,Scott Thompson,50-65,Male,scott.thompson@example.com,Germany,False,Credit Card,Website,Healthcare
DON009094,e0b326d7-052f-4bb7-88a1-47c04bfcf513,2024-06-15,Recurring,49.73,Credit Card,Wildlife Rescue Van Drive,Scott Thompson,50-65,Male,scott.thompson@example.com,Germany,False,Credit Card,Website,Healthcare
DON009095,1b071355-4a2d-4584-8e7f-425251e181a5,2024-03-03,One-time,69.43,Paypal,Jungle Education Project,Stacy Macias,30-49,Female,stacy.macias@example.com,India,True,Paypal,Word of mouth,Government
DON009096,a1e6ba33-aa38-4ce0-9811-a8ac9873bc92,2024-06-05,Recurring,75.7,Paypal,Rescue Orphaned Gorillas,Steven Nunez,50-65,Male,steven.nunez@example.com,India,False,Paypal,Word of mouth,Technology
DON009097,a1e6ba33-aa38-4ce0-9811-a8ac9873bc92,2025-06-19,Recurring,50.39,Paypal,Habitat for Hope,Steven Nunez,50-65,Male,steven.nunez@example.com,India,False,Paypal,Word of mouth,Technology
DON009098,a1e6ba33-aa38-4ce0-9811-a8ac9873bc92,2024-05-05,Recurring,40.24,Paypal,Reforest the Sanctuary,Steven Nunez,50-65,Male,steven.nunez@example.com,India,False,Paypal,Word of mouth,Technology
DON009099,3b4223d6-007c-4bb8-a591-aa85bf1afd32,2025-06-13,One-time,52.38,Credit Card,Habitat for Hope,Christina Olsen,30-49,Female,christina.olsen@example.com,Netherlands,True,Credit Card,Online advertising,Real Estate
DON009100,9a9695ca-8eb3-4966-9e98-b8f0dbaeb171,2025-03-25,One-time,74.83,Bank Transfer,Rescue Orphaned Gorillas,Nicole Wagner,30-49,Female,nicole.wagner@example.com,Canada,False,Bank Transfer,Word of mouth,Pharmaceuticals
DON009101,ae5ae4ef-9d70-4224-92b0-25b0a643c68b,2024-08-13,One-time,39.43,Credit Card,Jungle Education Project,Stephen Richmond,30-49,Male,stephen.richmond@example.com,Finland,True,Credit Card,Word of mouth,Education
DON009102,6ae5b5ca-3507-4f88-8f9c-086612bbb721,2024-11-17,One-time,53.62,Credit Card,Defend the Great Apes,Nicole Tate,50-65,Female,nicole.tate@example.com,Brazil,False,Credit Card,Word of mouth,Environment
DON009103,a742435c-c581-48b8-837f-0dc3cd86c68b,2024-11-04,One-time,59.15,Bank Transfer,Wildlife Rescue Van Drive,Jesse Wright,30-49,Male,jesse.wright@example.com,China,False,Bank Transfer,Social Media,Healthcare
DON009104,ba4678e6-5c01-48b1-807b-04e324f707d6,2023-09-02,One-time,179.13,Paypal,Reforest the Sanctuary,Vincent Rodriguez,50-65,Male,vincent.rodriguez@example.com,China,False,Paypal,Social Media,Finance/Banking
DON009105,e67374b4-ded4-4ff9-be6c-fc86c73f176a,2024-04-29,One-time,37.17,Credit Card,Wildlife Rescue Van Drive,Mrs. Mary Moody,30-49,Female,mrs..moody@example.com,China,False,Credit Card,Website,Environment
DON009106,f3ca5e25-21fe-4aa6-9dee-e5929abc4979,2024-12-12,One-time,69.28,Paypal,Rescue Orphaned Gorillas,Darius Lynch,66-80,Other,darius.lynch@example.com,USA,True,Paypal,Newsletter,Real Estate
DON009107,b1a2c65b-6b20-41e1-89f1-1f7a3eff4fb5,2024-02-13,One-time,11.23,Credit Card,Marine Mammal Defense Mission,Joshua Romero,30-49,Male,joshua.romero@example.com,South Africa,True,Credit Card,Social Media,Nonprofit
DON009108,c3572d5b-e781-4d44-ac68-3e2078a9cc1c,2024-04-15,One-time,120.7,Credit Card,Wildlife Rescue Van Drive,Mrs. Chelsea Mclaughlin,50-65,Female,mrs..mclaughlin@example.com,Australia,False,Credit Card,Newsletter,Education
DON009109,80ee9faa-c0af-43f0-b15b-558bb3044a53,2025-01-22,Recurring,68.74,Credit Card,Habitat for Hope,Amy Woods,30-49,Female,amy.woods@example.com,Netherlands,False,Credit Card,Website,Hospitality
DON009110,80ee9faa-c0af-43f0-b15b-558bb3044a53,2024-01-22,Recurring,90.9,Credit Card,Marine Mammal Defense Mission,Amy Woods,30-49,Female,amy.woods@example.com,Netherlands,False,Credit Card,Website,Hospitality
DON009111,80ee9faa-c0af-43f0-b15b-558bb3044a53,2025-06-19,Recurring,70.6,Credit Card,Rescue Orphaned Gorillas,Amy Woods,30-49,Female,amy.woods@example.com,Netherlands,False,Credit Card,Website,Hospitality
DON009112,80ee9faa-c0af-43f0-b15b-558bb3044a53,2024-05-20,Recurring,8.17,Credit Card,Wildlife Rescue Van Drive,Amy Woods,30-49,Female,amy.woods@example.com,Netherlands,False,Credit Card,Website,Hospitality
DON009113,6f77b4e9-9ff3-46bf-a897-9d5626058c99,2024-08-09,One-time,61.12,Paypal,Wildlife Rescue Van Drive,Pamela Everett,50-65,Female,pamela.everett@example.com,Australia,False,Paypal,Website,Others
DON009114,53fb204a-f116-4a06-9b13-b83ab92dbbf2,2024-09-06,Recurring,74.41,Paypal,Defend the Great Apes,Tiffany Olson,30-49,Female,tiffany.olson@example.com,Germany,False,Paypal,Website,Environment
DON009115,53fb204a-f116-4a06-9b13-b83ab92dbbf2,2023-07-07,Recurring,62.26,Paypal,Marine Mammal Defense Mission,Tiffany Olson,30-49,Female,tiffany.olson@example.com,Germany,False,Paypal,Website,Environment
DON009116,65bd9049-6ffe-44e5-b03d-c529263054df,2024-01-20,One-time,46.14,Paypal,Defend the Great Apes,Marie Henderson,50-65,Female,marie.henderson@example.com,UK,False,Paypal,Website,Technology
DON009117,a5fa6f30-e7cf-4c9e-9de7-b4f92b5b466d,2024-06-28,Recurring,77.95,Bank Transfer,Marine Mammal Defense Mission,Jacqueline Perkins,50-65,Female,jacqueline.perkins@example.com,USA,True,Bank Transfer,Social Media,Logistics
DON009118,a5fa6f30-e7cf-4c9e-9de7-b4f92b5b466d,2024-09-21,Recurring,45.55,Bank Transfer,Marine Mammal Defense Mission,Jacqueline Perkins,50-65,Female,jacqueline.perkins@example.com,USA,True,Bank Transfer,Social Media,Logistics
DON009119,c0ce95e3-88ff-4cf4-9a96-c3072c2446ce,2024-06-10,One-time,38.04,Bank Transfer,Rescue Orphaned Gorillas,Steven Medina,18-29,Male,steven.medina@example.com,Finland,False,Bank Transfer,Newsletter,Energy
DON009120,aec225bf-7ab0-4edc-828a-4c8008c99ce3,2024-11-26,One-time,76.71,Bank Transfer,Rescue Orphaned Gorillas,Martha Adams,50-65,Female,martha.adams@example.com,Canada,True,Bank Transfer,Website,Hospitality
DON009121,f9af233b-d8fd-4bd5-a475-4a9279067a25,2024-05-22,One-time,49.2,Paypal,Defend the Great Apes,Marc Mcdonald,50-65,Male,marc.mcdonald@example.com,New Zealand,True,Paypal,Word of mouth,Government
DON009122,bc1081c4-2da4-456e-8eee-661cb9c520ba,2023-09-27,One-time,37.45,Paypal,Jungle Education Project,Jason Murray,50-65,Male,jason.murray@example.com,UK,True,Paypal,Website,Science & Research
DON009123,1e426625-18ed-4970-9654-8cfb51c2d2e9,2025-03-13,One-time,76.28,Credit Card,Marine Mammal Defense Mission,Brian Booker,50-65,Male,brian.booker@example.com,Canada,False,Credit Card,Social Media,Education
DON009124,f5991873-9c74-4180-8411-51ff7bf79c4c,2025-03-01,One-time,108.86,Paypal,Rescue Orphaned Gorillas,Sarah Day,50-65,Female,sarah.day@example.com,Finland,False,Paypal,Social Media,Technology
DON009125,8aff03be-710d-46dd-a4a3-18e345066cb5,2024-05-05,One-time,65.11,Paypal,Marine Mammal Defense Mission,Edwin Guerrero,50-65,Male,edwin.guerrero@example.com,France,False,Paypal,Online advertising,Pharmaceuticals
DON009126,6b643d7d-9cbd-411b-9cdb-e9db10f78ebf,2023-10-03,One-time,33.81,Credit Card,Marine Mammal Defense Mission,Megan Ewing,30-49,Female,megan.ewing@example.com,Australia,True,Credit Card,Social Media,Healthcare
DON009127,deece35e-7fd9-4f5a-b0b8-7da01671060f,2024-02-29,One-time,62.36,Paypal,Marine Mammal Defense Mission,Chris Myers,50-65,Male,chris.myers@example.com,Brazil,True,Paypal,Newsletter,Environment
DON009128,a3f5120b-dfe5-4934-807b-dffdee607a76,2023-12-17,One-time,92.02,Paypal,Jungle Education Project,Tiffany Ross,50-65,Female,tiffany.ross@example.com,France,True,Paypal,Website,Pharmaceuticals
DON009129,50610275-b40f-46a9-80ef-f6b8413beac5,2023-08-11,One-time,26.58,Paypal,Rescue Orphaned Gorillas,Christopher Kane,30-49,Male,christopher.kane@example.com,UK,False,Paypal,Social Media,Pharmaceuticals
DON009130,e74ca2b2-c40b-4534-ad6f-fab47f87a0dd,2024-09-30,One-time,16.47,Credit Card,Defend the Great Apes,Brandon Morris,18-29,Male,brandon.morris@example.com,USA,True,Credit Card,Social Media,Pharmaceuticals
DON009131,28e07725-b7d4-4dfc-baf8-d58ff67163f8,2025-06-13,One-time,15.68,Credit Card,Defend the Great Apes,Luis Watkins,30-49,Male,luis.watkins@example.com,France,False,Credit Card,Website,Environment
DON009132,b1bb464f-cde2-4299-9ce6-4c038ecef525,2024-08-12,One-time,115.84,Paypal,Marine Mammal Defense Mission,Christopher Nguyen,50-65,Male,christopher.nguyen@example.com,USA,True,Paypal,Social Media,Energy
DON009133,a790011e-d908-4ab8-a3c0-e3f3978e69bc,2024-02-07,Recurring,7.68,Credit Card,Jungle Education Project,Megan Fuller,30-49,Female,megan.fuller@example.com,France,True,Credit Card,Social Media,Healthcare
DON009134,a790011e-d908-4ab8-a3c0-e3f3978e69bc,2024-01-31,Recurring,63.18,Credit Card,Rescue Orphaned Gorillas,Megan Fuller,30-49,Female,megan.fuller@example.com,France,True,Credit Card,Social Media,Healthcare
DON009135,a790011e-d908-4ab8-a3c0-e3f3978e69bc,2024-04-22,Recurring,10.84,Credit Card,Marine Mammal Defense Mission,Megan Fuller,30-49,Female,megan.fuller@example.com,France,True,Credit Card,Social Media,Healthcare
DON009136,9a5546e1-4ffd-4a24-84ee-06031fe7182b,2025-03-28,One-time,63.63,Bank Transfer,Jungle Education Project,Jill Evans,50-65,Female,jill.evans@example.com,UK,False,Bank Transfer,Website,Healthcare
DON009137,1796cd79-9d94-4ed9-8eac-138fd2482830,2023-09-20,One-time,26.56,Paypal,Marine Mammal Defense Mission,Scott Johnson,18-29,Other,scott.johnson@example.com,Brazil,True,Paypal,Website,Education
DON009138,75ba97c0-beae-4fa2-889e-d6fe3c4d2cdb,2024-04-20,One-time,124.72,Bank Transfer,Defend the Great Apes,John Hubbard,66-80,Male,john.hubbard@example.com,New Zealand,True,Bank Transfer,Word of mouth,Education
DON009139,762abb42-9b64-4bd2-9d2f-f0a67c71b21a,2025-02-12,One-time,50.2,Bank Transfer,Wildlife Rescue Van Drive,Leslie Shea,30-49,Female,leslie.shea@example.com,USA,True,Bank Transfer,Word of mouth,Education
DON009140,51548a64-e8a1-4859-9133-0aeb34c6d517,2024-03-26,One-time,90.01,Bank Transfer,Marine Mammal Defense Mission,Jeffrey Montgomery,50-65,Male,jeffrey.montgomery@example.com,Germany,False,Bank Transfer,Website,Pharmaceuticals
DON009141,4a76247e-244a-42a5-b584-6d06f4100c25,2024-05-26,One-time,43.21,Paypal,Jungle Education Project,Kristina Tran,50-65,Female,kristina.tran@example.com,USA,True,Paypal,Social Media,Environment
DON009142,35017c64-0ecc-4406-b9e5-23c7a5430776,2025-04-01,Recurring,23.65,Credit Card,Jungle Education Project,Elizabeth Frazier,30-49,Female,elizabeth.frazier@example.com,Germany,True,Credit Card,Word of mouth,Healthcare
DON009143,35017c64-0ecc-4406-b9e5-23c7a5430776,2023-10-13,Recurring,58.75,Credit Card,Marine Mammal Defense Mission,Elizabeth Frazier,30-49,Female,elizabeth.frazier@example.com,Germany,True,Credit Card,Word of mouth,Healthcare
DON009144,0680b6d8-b141-4984-a8ab-a6d597e53f49,2024-10-09,One-time,44.58,Paypal,Marine Mammal Defense Mission,Harold Williamson,30-49,Male,harold.williamson@example.com,Germany,True,Paypal,Website,Technology
DON009145,a75d2ed6-6c44-43d3-85ed-08374051238b,2024-10-30,One-time,64.09,Bank Transfer,Marine Mammal Defense Mission,Jared Jones,30-49,Male,jared.jones@example.com,France,True,Bank Transfer,Online advertising,Healthcare
DON009146,514ab2b8-06a5-4a58-b4c7-b3b5f290566f,2024-05-03,One-time,105.26,Credit Card,Marine Mammal Defense Mission,Robert Pham,50-65,Male,robert.pham@example.com,UK,True,Credit Card,Website,Nonprofit
DON009147,c59c6a77-95b9-4794-9ad3-1ee07f2b11df,2023-07-05,One-time,18.42,Bank Transfer,Jungle Education Project,Ashley Murray,30-49,Female,ashley.murray@example.com,Germany,False,Bank Transfer,Website,Technology
DON009148,5e1580fb-1934-49f7-bc75-5b883cb818a8,2024-11-08,Recurring,25.04,Credit Card,Marine Mammal Defense Mission,Judy Acevedo,30-49,Female,judy.acevedo@example.com,Germany,True,Credit Card,Newsletter,Technology
DON009149,5e1580fb-1934-49f7-bc75-5b883cb818a8,2023-09-06,Recurring,56.69,Credit Card,Rescue Orphaned Gorillas,Judy Acevedo,30-49,Female,judy.acevedo@example.com,Germany,True,Credit Card,Newsletter,Technology
DON009150,5e1580fb-1934-49f7-bc75-5b883cb818a8,2024-11-20,Recurring,74.36,Credit Card,Reforest the Sanctuary,Judy Acevedo,30-49,Female,judy.acevedo@example.com,Germany,True,Credit Card,Newsletter,Technology
DON009151,5e1580fb-1934-49f7-bc75-5b883cb818a8,2024-11-14,Recurring,95.34,Credit Card,Marine Mammal Defense Mission,Judy Acevedo,30-49,Female,judy.acevedo@example.com,Germany,True,Credit Card,Newsletter,Technology
DON009152,5e1580fb-1934-49f7-bc75-5b883cb818a8,2023-07-13,Recurring,73.18,Credit Card,Jungle Education Project,Judy Acevedo,30-49,Female,judy.acevedo@example.com,Germany,True,Credit Card,Newsletter,Technology
DON009153,6e636d3b-db48-42d6-8daa-8dded865c612,2025-02-03,Recurring,82.95,Bank Transfer,Rescue Orphaned Gorillas,James Perkins,30-49,Male,james.perkins@example.com,USA,False,Bank Transfer,Social Media,Healthcare
DON009154,6e636d3b-db48-42d6-8daa-8dded865c612,2024-04-02,Recurring,93.93,Bank Transfer,Marine Mammal Defense Mission,James Perkins,30-49,Male,james.perkins@example.com,USA,False,Bank Transfer,Social Media,Healthcare
DON009155,6e636d3b-db48-42d6-8daa-8dded865c612,2023-08-06,Recurring,64.65,Bank Transfer,Defend the Great Apes,James Perkins,30-49,Male,james.perkins@example.com,USA,False,Bank Transfer,Social Media,Healthcare
DON009156,6e636d3b-db48-42d6-8daa-8dded865c612,2023-12-25,Recurring,91.25,Bank Transfer,Rescue Orphaned Gorillas,James Perkins,30-49,Male,james.perkins@example.com,USA,False,Bank Transfer,Social Media,Healthcare
DON009157,3ef2164f-c089-450f-a9da-e3080e56f812,2024-11-13,One-time,84.5,Credit Card,Marine Mammal Defense Mission,Brian James,50-65,Male,brian.james@example.com,France,True,Credit Card,Online advertising,Healthcare
DON009158,7073eec7-5c47-45f3-b887-2822a0e20918,2025-03-17,Recurring,63.42,Bank Transfer,Jungle Education Project,Joseph Baker,50-65,Male,joseph.baker@example.com,UK,True,Bank Transfer,Word of mouth,Energy
DON009159,7073eec7-5c47-45f3-b887-2822a0e20918,2024-05-29,Recurring,20.24,Bank Transfer,Reforest the Sanctuary,Joseph Baker,50-65,Male,joseph.baker@example.com,UK,True,Bank Transfer,Word of mouth,Energy
DON009160,7073eec7-5c47-45f3-b887-2822a0e20918,2023-08-27,Recurring,72.76,Bank Transfer,Defend the Great Apes,Joseph Baker,50-65,Male,joseph.baker@example.com,UK,True,Bank Transfer,Word of mouth,Energy
DON009161,7073eec7-5c47-45f3-b887-2822a0e20918,2023-09-26,Recurring,93.46,Bank Transfer,Habitat for Hope,Joseph Baker,50-65,Male,joseph.baker@example.com,UK,True,Bank Transfer,Word of mouth,Energy
DON009162,90c9b0c2-52ae-42a0-a88c-23fa766fe305,2025-01-19,Recurring,29.54,Paypal,Jungle Education Project,Rebecca Jackson,50-65,Female,rebecca.jackson@example.com,India,False,Paypal,Website,Finance/Banking
DON009163,90c9b0c2-52ae-42a0-a88c-23fa766fe305,2024-10-23,Recurring,17.2,Paypal,Wildlife Rescue Van Drive,Rebecca Jackson,50-65,Female,rebecca.jackson@example.com,India,False,Paypal,Website,Finance/Banking
DON009164,90c9b0c2-52ae-42a0-a88c-23fa766fe305,2025-02-05,Recurring,41.73,Paypal,Defend the Great Apes,Rebecca Jackson,50-65,Female,rebecca.jackson@example.com,India,False,Paypal,Website,Finance/Banking
DON009165,90c9b0c2-52ae-42a0-a88c-23fa766fe305,2024-11-21,Recurring,59.91,Paypal,Wildlife Rescue Van Drive,Rebecca Jackson,50-65,Female,rebecca.jackson@example.com,India,False,Paypal,Website,Finance/Banking
DON009166,90c9b0c2-52ae-42a0-a88c-23fa766fe305,2024-03-26,Recurring,15.67,Paypal,Reforest the Sanctuary,Rebecca Jackson,50-65,Female,rebecca.jackson@example.com,India,False,Paypal,Website,Finance/Banking
DON009167,ad052007-c4c7-4266-be13-28d17189bf0d,2024-05-03,One-time,122.76,Credit Card,Defend the Great Apes,Robert Liu,66-80,Male,robert.liu@example.com,France,False,Credit Card,Website,Pharmaceuticals
DON009168,94a824a2-46db-4645-a632-609527ebb0d6,2025-05-29,One-time,81.73,Credit Card,Rescue Orphaned Gorillas,Carolyn Houston,66-80,Female,carolyn.houston@example.com,USA,True,Credit Card,Social Media,Technology
DON009169,a5ef4185-1ce5-4e7b-bce9-ea70308b06cc,2024-01-15,Recurring,33.91,Credit Card,Marine Mammal Defense Mission,Carly Taylor DDS,30-49,Female,carly.dds@example.com,UK,True,Credit Card,Website,Healthcare
DON009170,a5ef4185-1ce5-4e7b-bce9-ea70308b06cc,2023-06-23,Recurring,64.37,Credit Card,Defend the Great Apes,Carly Taylor DDS,30-49,Female,carly.dds@example.com,UK,True,Credit Card,Website,Healthcare
DON009171,5a55fe20-b66b-4b5e-b81d-fceeee81e8b0,2023-12-08,One-time,100.37,Paypal,Habitat for Hope,Donna Guzman,66-80,Female,donna.guzman@example.com,Germany,False,Paypal,Social Media,Technology
DON009172,fa210a71-099f-493a-a00b-38eef8c73a6c,2024-09-26,One-time,79.34,Bank Transfer,Defend the Great Apes,Sara White,30-49,Female,sara.white@example.com,Germany,True,Bank Transfer,Word of mouth,Healthcare
DON009173,dc1e4059-211e-445c-9e93-3e0b30a69611,2024-01-09,One-time,104.28,Bank Transfer,Defend the Great Apes,David Meyer,30-49,Male,david.meyer@example.com,Finland,False,Bank Transfer,Website,Hospitality
DON009174,fa662223-3230-4536-8143-0cabf54de3ca,2024-09-20,One-time,60.91,Bank Transfer,Wildlife Rescue Van Drive,April Wiley,30-49,Female,april.wiley@example.com,USA,False,Bank Transfer,Word of mouth,Environment
DON009175,387c24af-0e40-4ad1-9e6f-8f1010308350,2024-10-08,One-time,50.22,Bank Transfer,Wildlife Rescue Van Drive,Colton Wade,50-65,Male,colton.wade@example.com,Brazil,False,Bank Transfer,Word of mouth,Environment
DON009176,1e923b8d-6455-46c6-a8e2-4f13a1e0cf6b,2024-11-06,Recurring,81.0,Bank Transfer,Jungle Education Project,Karen Estrada,50-65,Female,karen.estrada@example.com,Germany,False,Bank Transfer,Online advertising,Law
DON009177,1e923b8d-6455-46c6-a8e2-4f13a1e0cf6b,2024-04-16,Recurring,85.34,Bank Transfer,Reforest the Sanctuary,Karen Estrada,50-65,Female,karen.estrada@example.com,Germany,False,Bank Transfer,Online advertising,Law
DON009178,ed47dd6d-07e6-4fe3-81e4-8f49b7754fa1,2024-08-06,One-time,63.99,Bank Transfer,Habitat for Hope,David Larson,30-49,Male,david.larson@example.com,UK,False,Bank Transfer,Newsletter,Healthcare
DON009179,e5f162e5-6542-4e4a-8c15-a6476474d506,2023-11-28,One-time,7.75,Credit Card,Marine Mammal Defense Mission,Sandra Paul,30-49,Female,sandra.paul@example.com,Australia,False,Credit Card,Social Media,Education
DON009180,5f5242f8-9810-47d7-8c1c-9dd3316977c2,2023-11-30,One-time,130.82,Paypal,Jungle Education Project,Gregory Joyce,50-65,Male,gregory.joyce@example.com,India,False,Paypal,Online advertising,Environment
